measurement_pk,condition_pk,condition_label,setup_date,experiment_location
TRAMEA027813,TRACON054463,acclimation,,
TRAMEA027814,TRACON054461,test,,
TRAMEA027814,TRACON054462,maintenance,,
TRAMEA027814,TRACON054463,acclimation,,
TRAMEA027815,TRACON054461,test,,
TRAMEA027815,TRACON054462,maintenance,,
TRAMEA027815,TRACON054463,acclimation,,
TRAMEA027816,TRACON054461,test,,
TRAMEA027816,TRACON054462,maintenance,,
TRAMEA027816,TRACON054463,acclimation,,
TRAMEA027817,TRACON054461,test,,
TRAMEA027817,TRACON054462,maintenance,,
TRAMEA027817,TRACON054463,acclimation,,
TRAMEA027818,TRACON054461,test,,
TRAMEA027818,TRACON054462,maintenance,,
TRAMEA027818,TRACON054463,acclimation,,
TRAMEA027819,TRACON054461,test,,
TRAMEA027819,TRACON054462,maintenance,,
TRAMEA027819,TRACON054463,acclimation,,
TRAMEA027820,TRACON054461,test,,
TRAMEA027820,TRACON054462,maintenance,,
TRAMEA027820,TRACON054463,acclimation,,
TRAMEA027821,TRACON054461,test,,
TRAMEA027821,TRACON054462,maintenance,,
TRAMEA027821,TRACON054463,acclimation,,
TRAMEA027822,TRACON054461,test,,
TRAMEA027822,TRACON054462,maintenance,,
TRAMEA027822,TRACON054463,acclimation,,
TRAMEA027823,TRACON054461,test,,
TRAMEA027823,TRACON054462,maintenance,,
TRAMEA027823,TRACON054463,acclimation,,
TRAMEA027824,TRACON054461,test,,
TRAMEA027824,TRACON054462,maintenance,,
TRAMEA027824,TRACON054463,acclimation,,
TRAMEA027825,TRACON054461,test,,
TRAMEA027825,TRACON054462,maintenance,,
TRAMEA027825,TRACON054463,acclimation,,
TRAMEA027826,TRACON054461,test,,
TRAMEA027826,TRACON054462,maintenance,,
TRAMEA027826,TRACON054463,acclimation,,
TRAMEA027827,TRACON054461,test,,
TRAMEA027827,TRACON054462,maintenance,,
TRAMEA027827,TRACON054463,acclimation,,
TRAMEA027828,TRACON054461,test,,
TRAMEA027828,TRACON054462,maintenance,,
TRAMEA027828,TRACON054463,acclimation,,
TRAMEA027829,TRACON054461,test,,
TRAMEA027829,TRACON054462,maintenance,,
TRAMEA027829,TRACON054463,acclimation,,
TRAMEA027830,TRACON054461,test,,
TRAMEA027830,TRACON054462,maintenance,,
TRAMEA027830,TRACON054463,acclimation,,
TRAMEA027831,TRACON054461,test,,
TRAMEA027831,TRACON054462,maintenance,,
TRAMEA027831,TRACON054463,acclimation,,
TRAMEA027832,TRACON054461,test,,
TRAMEA027832,TRACON054462,maintenance,,
TRAMEA027832,TRACON054463,acclimation,,
TRAMEA027833,TRACON054461,test,,
TRAMEA027833,TRACON054462,maintenance,,
TRAMEA027833,TRACON054463,acclimation,,
TRAMEA027834,TRACON054461,test,,
TRAMEA027834,TRACON054462,maintenance,,
TRAMEA027834,TRACON054463,acclimation,,
TRAMEA027835,TRACON054461,test,,
TRAMEA027835,TRACON054462,maintenance,,
TRAMEA027835,TRACON054463,acclimation,,
TRAMEA027836,TRACON054461,test,,
TRAMEA027836,TRACON054462,maintenance,,
TRAMEA027836,TRACON054463,acclimation,,
TRAMEA027837,TRACON054461,test,,
TRAMEA027837,TRACON054462,maintenance,,
TRAMEA027837,TRACON054463,acclimation,,
TRAMEA027838,TRACON054461,test,,
TRAMEA027838,TRACON054462,maintenance,,
TRAMEA027838,TRACON054463,acclimation,,
TRAMEA027839,TRACON054461,test,,
TRAMEA027839,TRACON054462,maintenance,,
TRAMEA027839,TRACON054463,acclimation,,
TRAMEA027840,TRACON054461,test,,
TRAMEA027840,TRACON054462,maintenance,,
TRAMEA027840,TRACON054463,acclimation,,
TRAMEA027841,TRACON054461,test,,
TRAMEA027841,TRACON054462,maintenance,,
TRAMEA027841,TRACON054463,acclimation,,
TRAMEA027842,TRACON054461,test,,
TRAMEA027842,TRACON054462,maintenance,,
TRAMEA027842,TRACON054463,acclimation,,
TRAMEA027843,TRACON054461,test,,
TRAMEA027843,TRACON054462,maintenance,,
TRAMEA027843,TRACON054463,acclimation,,
TRAMEA027844,TRACON054461,test,,
TRAMEA027844,TRACON054462,maintenance,,
TRAMEA027844,TRACON054463,acclimation,,
TRAMEA027845,TRACON054461,test,,
TRAMEA027845,TRACON054462,maintenance,,
TRAMEA027845,TRACON054463,acclimation,,
TRAMEA027846,TRACON054461,test,,
TRAMEA027846,TRACON054462,maintenance,,
TRAMEA027846,TRACON054463,acclimation,,
TRAMEA027847,TRACON054461,test,,
TRAMEA027847,TRACON054462,maintenance,,
TRAMEA027847,TRACON054463,acclimation,,
TRAMEA027848,TRACON054461,test,,
TRAMEA027848,TRACON054462,maintenance,,
TRAMEA027848,TRACON054463,acclimation,,
TRAMEA027849,TRACON054461,test,,
TRAMEA027849,TRACON054462,maintenance,,
TRAMEA027849,TRACON054463,acclimation,,
TRAMEA027850,TRACON054461,test,,
TRAMEA027850,TRACON054462,maintenance,,
TRAMEA027850,TRACON054463,acclimation,,
TRAMEA027851,TRACON054461,test,,
TRAMEA027851,TRACON054462,maintenance,,
TRAMEA027851,TRACON054463,acclimation,,
TRAMEA027852,TRACON054461,test,,
TRAMEA027852,TRACON054462,maintenance,,
TRAMEA027852,TRACON054463,acclimation,,
TRAMEA027853,TRACON054461,test,,
TRAMEA027853,TRACON054462,maintenance,,
TRAMEA027853,TRACON054463,acclimation,,
TRAMEA027854,TRACON054461,test,,
TRAMEA027854,TRACON054462,maintenance,,
TRAMEA027854,TRACON054463,acclimation,,
TRAMEA027855,TRACON054461,test,,
TRAMEA027855,TRACON054462,maintenance,,
TRAMEA027855,TRACON054463,acclimation,,
TRAMEA027856,TRACON054461,test,,
TRAMEA027856,TRACON054462,maintenance,,
TRAMEA027856,TRACON054463,acclimation,,
TRAMEA027857,TRACON054461,test,,
TRAMEA027857,TRACON054462,maintenance,,
TRAMEA027857,TRACON054463,acclimation,,
TRAMEA027858,TRACON054461,test,,
TRAMEA027858,TRACON054462,maintenance,,
TRAMEA027858,TRACON054463,acclimation,,
TRAMEA027859,TRACON054461,test,,
TRAMEA027859,TRACON054462,maintenance,,
TRAMEA027859,TRACON054463,acclimation,,
TRAMEA027860,TRACON054461,test,,
TRAMEA027860,TRACON054462,maintenance,,
TRAMEA027860,TRACON054463,acclimation,,
TRAMEA027861,TRACON054461,test,,
TRAMEA027861,TRACON054462,maintenance,,
TRAMEA027861,TRACON054463,acclimation,,
TRAMEA027862,TRACON054461,test,,
TRAMEA027862,TRACON054462,maintenance,,
TRAMEA027862,TRACON054463,acclimation,,
TRAMEA027863,TRACON054461,test,,
TRAMEA027863,TRACON054462,maintenance,,
TRAMEA027863,TRACON054463,acclimation,,
TRAMEA027864,TRACON054461,test,,
TRAMEA027864,TRACON054462,maintenance,,
TRAMEA027864,TRACON054463,acclimation,,
TRAMEA027865,TRACON054461,test,,
TRAMEA027865,TRACON054462,maintenance,,
TRAMEA027865,TRACON054463,acclimation,,
TRAMEA027866,TRACON054461,test,,
TRAMEA027866,TRACON054462,maintenance,,
TRAMEA027866,TRACON054463,acclimation,,
TRAMEA027867,TRACON054461,test,,
TRAMEA027867,TRACON054462,maintenance,,
TRAMEA027867,TRACON054463,acclimation,,
TRAMEA027868,TRACON054461,test,,
TRAMEA027868,TRACON054462,maintenance,,
TRAMEA027868,TRACON054463,acclimation,,
TRAMEA027869,TRACON054461,test,,
TRAMEA027869,TRACON054462,maintenance,,
TRAMEA027869,TRACON054463,acclimation,,
TRAMEA027870,TRACON054461,test,,
TRAMEA027870,TRACON054462,maintenance,,
TRAMEA027870,TRACON054463,acclimation,,
TRAMEA027871,TRACON054461,test,,
TRAMEA027871,TRACON054462,maintenance,,
TRAMEA027871,TRACON054463,acclimation,,
TRAMEA027872,TRACON054461,test,,
TRAMEA027872,TRACON054462,maintenance,,
TRAMEA027872,TRACON054463,acclimation,,
TRAMEA027873,TRACON054461,test,,
TRAMEA027873,TRACON054462,maintenance,,
TRAMEA027873,TRACON054463,acclimation,,
TRAMEA027874,TRACON054461,test,,
TRAMEA027874,TRACON054462,maintenance,,
TRAMEA027874,TRACON054463,acclimation,,
TRAMEA027875,TRACON054461,test,,
TRAMEA027875,TRACON054462,maintenance,,
TRAMEA027875,TRACON054463,acclimation,,
TRAMEA027876,TRACON054461,test,,
TRAMEA027876,TRACON054462,maintenance,,
TRAMEA027876,TRACON054463,acclimation,,
TRAMEA027877,TRACON054461,test,,
TRAMEA027877,TRACON054462,maintenance,,
TRAMEA027877,TRACON054463,acclimation,,
TRAMEA027878,TRACON054461,test,,
TRAMEA027878,TRACON054462,maintenance,,
TRAMEA027878,TRACON054463,acclimation,,
TRAMEA027879,TRACON054461,test,,
TRAMEA027879,TRACON054462,maintenance,,
TRAMEA027879,TRACON054463,acclimation,,
TRAMEA027880,TRACON054461,test,,
TRAMEA027880,TRACON054462,maintenance,,
TRAMEA027880,TRACON054463,acclimation,,
TRAMEA027881,TRACON054461,test,,
TRAMEA027881,TRACON054462,maintenance,,
TRAMEA027881,TRACON054463,acclimation,,
TRAMEA027882,TRACON054461,test,,
TRAMEA027882,TRACON054462,maintenance,,
TRAMEA027882,TRACON054463,acclimation,,
TRAMEA027883,TRACON054461,test,,
TRAMEA027883,TRACON054462,maintenance,,
TRAMEA027883,TRACON054463,acclimation,,
TRAMEA027884,TRACON054461,test,,
TRAMEA027884,TRACON054462,maintenance,,
TRAMEA027884,TRACON054463,acclimation,,
TRAMEA027885,TRACON054461,test,,
TRAMEA027885,TRACON054462,maintenance,,
TRAMEA027885,TRACON054463,acclimation,,
TRAMEA027886,TRACON054461,test,,
TRAMEA027886,TRACON054462,maintenance,,
TRAMEA027886,TRACON054463,acclimation,,
TRAMEA027887,TRACON054461,test,,
TRAMEA027887,TRACON054462,maintenance,,
TRAMEA027887,TRACON054463,acclimation,,
TRAMEA027888,TRACON054461,test,,
TRAMEA027888,TRACON054462,maintenance,,
TRAMEA027888,TRACON054463,acclimation,,
TRAMEA027889,TRACON054461,test,,
TRAMEA027889,TRACON054462,maintenance,,
TRAMEA027889,TRACON054463,acclimation,,
TRAMEA027890,TRACON054461,test,,
TRAMEA027890,TRACON054462,maintenance,,
TRAMEA027890,TRACON054463,acclimation,,
TRAMEA027891,TRACON054461,test,,
TRAMEA027891,TRACON054462,maintenance,,
TRAMEA027891,TRACON054463,acclimation,,
TRAMEA027892,TRACON054461,test,,
TRAMEA027892,TRACON054462,maintenance,,
TRAMEA027892,TRACON054463,acclimation,,
TRAMEA027893,TRACON054461,test,,
TRAMEA027893,TRACON054462,maintenance,,
TRAMEA027893,TRACON054463,acclimation,,
TRAMEA027894,TRACON054461,test,,
TRAMEA027894,TRACON054462,maintenance,,
TRAMEA027894,TRACON054463,acclimation,,
TRAMEA027895,TRACON054461,test,,
TRAMEA027895,TRACON054462,maintenance,,
TRAMEA027895,TRACON054463,acclimation,,
TRAMEA027896,TRACON054461,test,,
TRAMEA027896,TRACON054462,maintenance,,
TRAMEA027896,TRACON054463,acclimation,,
TRAMEA027897,TRACON054461,test,,
TRAMEA027897,TRACON054462,maintenance,,
TRAMEA027897,TRACON054463,acclimation,,
TRAMEA027898,TRACON054461,test,,
TRAMEA027898,TRACON054462,maintenance,,
TRAMEA027898,TRACON054463,acclimation,,
TRAMEA027899,TRACON054461,test,,
TRAMEA027899,TRACON054462,maintenance,,
TRAMEA027899,TRACON054463,acclimation,,
TRAMEA027900,TRACON054461,test,,
TRAMEA027900,TRACON054462,maintenance,,
TRAMEA027900,TRACON054463,acclimation,,
TRAMEA027901,TRACON054461,test,,
TRAMEA027901,TRACON054462,maintenance,,
TRAMEA027901,TRACON054463,acclimation,,
TRAMEA027902,TRACON054461,test,,
TRAMEA027902,TRACON054462,maintenance,,
TRAMEA027902,TRACON054463,acclimation,,
TRAMEA027903,TRACON054461,test,,
TRAMEA027903,TRACON054462,maintenance,,
TRAMEA027903,TRACON054463,acclimation,,
TRAMEA027904,TRACON054461,test,,
TRAMEA027904,TRACON054462,maintenance,,
TRAMEA027904,TRACON054463,acclimation,,
TRAMEA027905,TRACON054461,test,,
TRAMEA027905,TRACON054462,maintenance,,
TRAMEA027905,TRACON054463,acclimation,,
TRAMEA027906,TRACON054461,test,,
TRAMEA027906,TRACON054462,maintenance,,
TRAMEA027906,TRACON054463,acclimation,,
TRAMEA027907,TRACON054461,test,,
TRAMEA027907,TRACON054462,maintenance,,
TRAMEA027907,TRACON054463,acclimation,,
TRAMEA027908,TRACON054461,test,,
TRAMEA027908,TRACON054462,maintenance,,
TRAMEA027908,TRACON054463,acclimation,,
TRAMEA027909,TRACON054461,test,,
TRAMEA027909,TRACON054462,maintenance,,
TRAMEA027909,TRACON054463,acclimation,,
TRAMEA027910,TRACON054461,test,,
TRAMEA027910,TRACON054462,maintenance,,
TRAMEA027910,TRACON054463,acclimation,,
TRAMEA027911,TRACON054461,test,,
TRAMEA027911,TRACON054462,maintenance,,
TRAMEA027911,TRACON054463,acclimation,,
TRAMEA027912,TRACON054461,test,,
TRAMEA027912,TRACON054462,maintenance,,
TRAMEA027912,TRACON054463,acclimation,,
TRAMEA027913,TRACON054461,test,,
TRAMEA027913,TRACON054462,maintenance,,
TRAMEA027913,TRACON054463,acclimation,,
TRAMEA027914,TRACON054461,test,,
TRAMEA027914,TRACON054462,maintenance,,
TRAMEA027914,TRACON054463,acclimation,,
TRAMEA027915,TRACON054461,test,,
TRAMEA027915,TRACON054462,maintenance,,
TRAMEA027915,TRACON054463,acclimation,,
TRAMEA027916,TRACON054992,test,,
TRAMEA027916,TRACON054993,maintenance,,
TRAMEA027916,TRACON054994,acclimation,,
TRAMEA027917,TRACON054992,test,,
TRAMEA027917,TRACON054993,maintenance,,
TRAMEA027917,TRACON054994,acclimation,,
TRAMEA027918,TRACON054992,test,,
TRAMEA027918,TRACON054993,maintenance,,
TRAMEA027918,TRACON054994,acclimation,,
TRAMEA027919,TRACON054992,test,,
TRAMEA027919,TRACON054993,maintenance,,
TRAMEA027919,TRACON054994,acclimation,,
TRAMEA027920,TRACON054992,test,,
TRAMEA027920,TRACON054993,maintenance,,
TRAMEA027920,TRACON054994,acclimation,,
TRAMEA027921,TRACON054992,test,,
TRAMEA027921,TRACON054993,maintenance,,
TRAMEA027921,TRACON054994,acclimation,,
TRAMEA027922,TRACON054992,test,,
TRAMEA027922,TRACON054993,maintenance,,
TRAMEA027922,TRACON054994,acclimation,,
TRAMEA027923,TRACON054992,test,,
TRAMEA027923,TRACON054993,maintenance,,
TRAMEA027923,TRACON054994,acclimation,,
TRAMEA027924,TRACON054992,test,,
TRAMEA027924,TRACON054993,maintenance,,
TRAMEA027924,TRACON054994,acclimation,,
TRAMEA027925,TRACON054992,test,,
TRAMEA027925,TRACON054993,maintenance,,
TRAMEA027925,TRACON054994,acclimation,,
TRAMEA027926,TRACON054992,test,,
TRAMEA027926,TRACON054993,maintenance,,
TRAMEA027926,TRACON054994,acclimation,,
TRAMEA027927,TRACON054992,test,,
TRAMEA027927,TRACON054993,maintenance,,
TRAMEA027927,TRACON054994,acclimation,,
TRAMEA027928,TRACON054992,test,,
TRAMEA027928,TRACON054993,maintenance,,
TRAMEA027928,TRACON054994,acclimation,,
TRAMEA027929,TRACON054992,test,,
TRAMEA027929,TRACON054993,maintenance,,
TRAMEA027929,TRACON054994,acclimation,,
TRAMEA027930,TRACON054992,test,,
TRAMEA027930,TRACON054993,maintenance,,
TRAMEA027930,TRACON054994,acclimation,,
TRAMEA027931,TRACON054992,test,,
TRAMEA027931,TRACON054993,maintenance,,
TRAMEA027931,TRACON054994,acclimation,,
TRAMEA027932,TRACON054992,test,,
TRAMEA027932,TRACON054993,maintenance,,
TRAMEA027932,TRACON054994,acclimation,,
TRAMEA027933,TRACON054992,test,,
TRAMEA027933,TRACON054993,maintenance,,
TRAMEA027933,TRACON054994,acclimation,,
TRAMEA027934,TRACON054992,test,,
TRAMEA027934,TRACON054993,maintenance,,
TRAMEA027934,TRACON054994,acclimation,,
TRAMEA027935,TRACON054992,test,,
TRAMEA027935,TRACON054993,maintenance,,
TRAMEA027935,TRACON054994,acclimation,,
TRAMEA027936,TRACON054992,test,,
TRAMEA027936,TRACON054993,maintenance,,
TRAMEA027936,TRACON054994,acclimation,,
TRAMEA027937,TRACON054992,test,,
TRAMEA027937,TRACON054993,maintenance,,
TRAMEA027937,TRACON054994,acclimation,,
TRAMEA027938,TRACON054992,test,,
TRAMEA027938,TRACON054993,maintenance,,
TRAMEA027938,TRACON054994,acclimation,,
TRAMEA027939,TRACON054992,test,,
TRAMEA027939,TRACON054993,maintenance,,
TRAMEA027939,TRACON054994,acclimation,,
TRAMEA027940,TRACON054992,test,,
TRAMEA027940,TRACON054993,maintenance,,
TRAMEA027940,TRACON054994,acclimation,,
TRAMEA027941,TRACON054992,test,,
TRAMEA027941,TRACON054993,maintenance,,
TRAMEA027941,TRACON054994,acclimation,,
TRAMEA027942,TRACON054992,test,,
TRAMEA027942,TRACON054993,maintenance,,
TRAMEA027942,TRACON054994,acclimation,,
TRAMEA027943,TRACON054992,test,,
TRAMEA027943,TRACON054993,maintenance,,
TRAMEA027943,TRACON054994,acclimation,,
TRAMEA027944,TRACON054992,test,,
TRAMEA027944,TRACON054993,maintenance,,
TRAMEA027944,TRACON054994,acclimation,,
TRAMEA027945,TRACON054992,test,,
TRAMEA027945,TRACON054993,maintenance,,
TRAMEA027945,TRACON054994,acclimation,,
TRAMEA027946,TRACON054992,test,,
TRAMEA027946,TRACON054993,maintenance,,
TRAMEA027946,TRACON054994,acclimation,,
TRAMEA027947,TRACON054992,test,,
TRAMEA027947,TRACON054993,maintenance,,
TRAMEA027947,TRACON054994,acclimation,,
TRAMEA027948,TRACON054992,test,,
TRAMEA027948,TRACON054993,maintenance,,
TRAMEA027948,TRACON054994,acclimation,,
TRAMEA027949,TRACON054992,test,,
TRAMEA027949,TRACON054993,maintenance,,
TRAMEA027949,TRACON054994,acclimation,,
TRAMEA027950,TRACON054992,test,,
TRAMEA027950,TRACON054993,maintenance,,
TRAMEA027950,TRACON054994,acclimation,,
TRAMEA027951,TRACON054992,test,,
TRAMEA027951,TRACON054993,maintenance,,
TRAMEA027951,TRACON054994,acclimation,,
TRAMEA027952,TRACON055100,test,,
TRAMEA027952,TRACON055101,maintenance,,
TRAMEA027952,TRACON055102,acclimation,,
TRAMEA027953,TRACON055100,test,,
TRAMEA027953,TRACON055101,maintenance,,
TRAMEA027953,TRACON055102,acclimation,,
TRAMEA027954,TRACON055100,test,,
TRAMEA027954,TRACON055101,maintenance,,
TRAMEA027954,TRACON055102,acclimation,,
TRAMEA027955,TRACON055100,test,,
TRAMEA027955,TRACON055101,maintenance,,
TRAMEA027955,TRACON055102,acclimation,,
TRAMEA027956,TRACON055100,test,,
TRAMEA027956,TRACON055101,maintenance,,
TRAMEA027956,TRACON055102,acclimation,,
TRAMEA027957,TRACON055100,test,,
TRAMEA027957,TRACON055101,maintenance,,
TRAMEA027957,TRACON055102,acclimation,,
TRAMEA027958,TRACON055100,test,,
TRAMEA027958,TRACON055101,maintenance,,
TRAMEA027958,TRACON055102,acclimation,,
TRAMEA027959,TRACON055100,test,,
TRAMEA027959,TRACON055101,maintenance,,
TRAMEA027959,TRACON055102,acclimation,,
TRAMEA027960,TRACON055100,test,,
TRAMEA027960,TRACON055101,maintenance,,
TRAMEA027960,TRACON055102,acclimation,,
TRAMEA027961,TRACON055100,test,,
TRAMEA027961,TRACON055101,maintenance,,
TRAMEA027961,TRACON055102,acclimation,,
TRAMEA027962,TRACON055100,test,,
TRAMEA027962,TRACON055101,maintenance,,
TRAMEA027962,TRACON055102,acclimation,,
TRAMEA027963,TRACON055100,test,,
TRAMEA027963,TRACON055101,maintenance,,
TRAMEA027963,TRACON055102,acclimation,,
TRAMEA027964,TRACON055100,test,,
TRAMEA027964,TRACON055101,maintenance,,
TRAMEA027964,TRACON055102,acclimation,,
TRAMEA027965,TRACON055100,test,,
TRAMEA027965,TRACON055101,maintenance,,
TRAMEA027965,TRACON055102,acclimation,,
TRAMEA027966,TRACON055100,test,,
TRAMEA027966,TRACON055101,maintenance,,
TRAMEA027966,TRACON055102,acclimation,,
TRAMEA027967,TRACON055100,test,,
TRAMEA027967,TRACON055101,maintenance,,
TRAMEA027967,TRACON055102,acclimation,,
TRAMEA027968,TRACON055100,test,,
TRAMEA027968,TRACON055101,maintenance,,
TRAMEA027968,TRACON055102,acclimation,,
TRAMEA027969,TRACON055100,test,,
TRAMEA027969,TRACON055101,maintenance,,
TRAMEA027969,TRACON055102,acclimation,,
TRAMEA027970,TRACON055100,test,,
TRAMEA027970,TRACON055101,maintenance,,
TRAMEA027970,TRACON055102,acclimation,,
TRAMEA027971,TRACON055100,test,,
TRAMEA027971,TRACON055101,maintenance,,
TRAMEA027971,TRACON055102,acclimation,,
TRAMEA027972,TRACON055100,test,,
TRAMEA027972,TRACON055101,maintenance,,
TRAMEA027972,TRACON055102,acclimation,,
TRAMEA027973,TRACON055100,test,,
TRAMEA027973,TRACON055101,maintenance,,
TRAMEA027973,TRACON055102,acclimation,,
TRAMEA027974,TRACON055100,test,,
TRAMEA027974,TRACON055101,maintenance,,
TRAMEA027974,TRACON055102,acclimation,,
TRAMEA027975,TRACON055100,test,,
TRAMEA027975,TRACON055101,maintenance,,
TRAMEA027975,TRACON055102,acclimation,,
TRAMEA027976,TRACON055100,test,,
TRAMEA027976,TRACON055101,maintenance,,
TRAMEA027976,TRACON055102,acclimation,,
TRAMEA027977,TRACON055100,test,,
TRAMEA027977,TRACON055101,maintenance,,
TRAMEA027977,TRACON055102,acclimation,,
TRAMEA027978,TRACON055100,test,,
TRAMEA027978,TRACON055101,maintenance,,
TRAMEA027978,TRACON055102,acclimation,,
TRAMEA027979,TRACON055100,test,,
TRAMEA027979,TRACON055101,maintenance,,
TRAMEA027979,TRACON055102,acclimation,,
TRAMEA027980,TRACON055100,test,,
TRAMEA027980,TRACON055101,maintenance,,
TRAMEA027980,TRACON055102,acclimation,,
TRAMEA027981,TRACON055100,test,,
TRAMEA027981,TRACON055101,maintenance,,
TRAMEA027981,TRACON055102,acclimation,,
TRAMEA027982,TRACON055100,test,,
TRAMEA027982,TRACON055101,maintenance,,
TRAMEA027982,TRACON055102,acclimation,,
TRAMEA027983,TRACON054992,test,,
TRAMEA027983,TRACON055194,maintenance,,
TRAMEA027983,TRACON054994,acclimation,,
TRAMEA027984,TRACON054992,test,,
TRAMEA027984,TRACON055194,maintenance,,
TRAMEA027984,TRACON054994,acclimation,,
TRAMEA027985,TRACON054992,test,,
TRAMEA027985,TRACON055194,maintenance,,
TRAMEA027985,TRACON054994,acclimation,,
TRAMEA027986,TRACON054992,test,,
TRAMEA027986,TRACON055194,maintenance,,
TRAMEA027986,TRACON054994,acclimation,,
TRAMEA027987,TRACON054992,test,,
TRAMEA027987,TRACON055194,maintenance,,
TRAMEA027987,TRACON054994,acclimation,,
TRAMEA027988,TRACON054992,test,,
TRAMEA027988,TRACON055194,maintenance,,
TRAMEA027988,TRACON054994,acclimation,,
TRAMEA027989,TRACON054992,test,,
TRAMEA027989,TRACON055194,maintenance,,
TRAMEA027989,TRACON054994,acclimation,,
TRAMEA027990,TRACON054992,test,,
TRAMEA027990,TRACON055194,maintenance,,
TRAMEA027990,TRACON054994,acclimation,,
TRAMEA027991,TRACON054992,test,,
TRAMEA027991,TRACON055194,maintenance,,
TRAMEA027991,TRACON054994,acclimation,,
TRAMEA027992,TRACON054992,test,,
TRAMEA027992,TRACON055194,maintenance,,
TRAMEA027992,TRACON054994,acclimation,,
TRAMEA027993,TRACON054992,test,,
TRAMEA027993,TRACON055194,maintenance,,
TRAMEA027993,TRACON054994,acclimation,,
TRAMEA027994,TRACON054992,test,,
TRAMEA027994,TRACON055194,maintenance,,
TRAMEA027994,TRACON054994,acclimation,,
TRAMEA027995,TRACON054992,test,,
TRAMEA027995,TRACON055194,maintenance,,
TRAMEA027995,TRACON054994,acclimation,,
TRAMEA027996,TRACON054992,test,,
TRAMEA027996,TRACON055194,maintenance,,
TRAMEA027996,TRACON054994,acclimation,,
TRAMEA027997,TRACON054992,test,,
TRAMEA027997,TRACON055194,maintenance,,
TRAMEA027997,TRACON054994,acclimation,,
TRAMEA027998,TRACON054992,test,,
TRAMEA027998,TRACON055194,maintenance,,
TRAMEA027998,TRACON054994,acclimation,,
TRAMEA027999,TRACON054992,test,,
TRAMEA027999,TRACON055194,maintenance,,
TRAMEA027999,TRACON054994,acclimation,,
TRAMEA028000,TRACON054992,test,,
TRAMEA028000,TRACON055194,maintenance,,
TRAMEA028000,TRACON054994,acclimation,,
TRAMEA028001,TRACON054992,test,,
TRAMEA028001,TRACON055194,maintenance,,
